"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_dots","number_of_sets","coherent_direction","coherence","dot_radius","dot_life","move_distance","aperture_width","aperture_height","dot_color","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames"
"-1","-1","RDK","59","14470","0.0-1.0-58.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.667500000000018","[16.485000000000582,16.049999999999272,17.43000000000029,16.530000000000655,16.6349999999984,16.80000000000109,16.06500000000051,16.264999999999418,17.545000000000073,17.904999999998836,14.525000000001455,17.774999999999636]","12"
"-1","-1","RDK","60","14686","0.0-1.0-59.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.622499999999945","[17.26000000000022,16.354999999999563,16.625,15.735000000000582,17.26000000000022,17.089999999998327,16.93500000000131,16.389999999999418,16.790000000000873,17.375,15.864999999999782,15.789999999999054]","12"
"-1","-1","RDK","61","14905","0.0-1.0-60.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.7495833333334","[17.585000000000946,16.545000000000073,17.44999999999891,14.790000000000873,17.354999999999563,17.790000000000873,15.229999999999563,17.13500000000022,16.954999999999927,16.68499999999949,15.840000000000146,17.63500000000022]","12"
"-1","-1","RDK","62","15120","0.0-1.0-61.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.76166666666677","[16.960000000000946,17.340000000000146,16.274999999999636,16.625,16.56500000000051,16.715000000000146,16.74499999999898,16.55000000000109,16.24499999999898,17.094999999999345,17.01000000000022,17.015000000001237]","12"
"-1","-1","RDK","63","15336","0.0-1.0-62.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.623333333333296","[17.090000000000146,16.090000000000146,16.420000000000073,16.424999999999272,17.960000000000946,15.770000000000437,17.604999999999563,16.38500000000022,16.649999999999636,16.764999999999418,15.614999999999782,16.704999999999927]","12"
"-1","-1","RDK","64","15554","0.0-1.0-63.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.727499999999964","[17.420000000000073,15.645000000000437,16.6299999999992,17.725000000000364,17.085000000000946,16.06499999999869,16.225000000000364,17.395000000000437,16.68000000000029,16.350000000000364,16.709999999999127,16.799999999999272]","12"
"-1","-1","RDK","65","15770","0.0-1.0-64.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.677083333333332","[17,16.159999999999854,17.26000000000022,16.93000000000029,16.344999999999345,16.18500000000131,17.329999999999927,16.594999999999345,15.805000000000291,16.844999999999345,17.150000000001455,16.519999999998618]","12"
"-1","-1","RDK","66","15990","0.0-1.0-65.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.61125000000008","[17.090000000000146,18.360000000000582,14.329999999999927,16.799999999999272,16.50500000000102,18.5,14.894999999998618,17.215000000000146,16.645000000000437,16.75500000000102,16.534999999999854,15.704999999999927]","12"
"-1","-1","RDK","67","16205","0.0-1.0-66.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.723333333333358","[17.090000000000146,16.899999999999636,16.93000000000029,16.394999999998618,17.545000000000073,15.835000000000946,15.824999999998909,17.290000000000873,16.94499999999971,16.710000000000946,16.63500000000022,16.579999999999927]","12"
"-1","-1","RDK","68","16420","0.0-1.0-67.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.702083333333274","[17.014999999999418,15.895000000000437,17.299999999999272,16.169999999998254,17.260000000002037,16.81499999999869,16.56999999999971,16.400000000001455,16.424999999999272,16.465000000000146,17.485000000000582,16.625]","12"
